event_id,user_id,event_type,event_date,product_id,amount,traffic_source
5141,3218,purchase,50:17.9,201,127.81,paid_ads
5849,3612,page_view,54:43.0,101,,paid_ads
5850,3612,add_to_cart,58:43.0,101,,paid_ads
9229,5411,page_view,59:04.8,305,,organic
5851,3612,checkout_start,01:43.0,101,,paid_ads
9789,5692,page_view,02:09.3,201,,social
2388,1767,page_view,03:11.9,305,,paid_ads
5852,3612,payment_info,05:43.0,101,,paid_ads
5853,3612,purchase,08:43.0,101,154.44,paid_ads
5988,3697,page_view,09:14.6,102,,paid_ads
5989,3697,add_to_cart,20:14.6,102,,paid_ads
7560,4535,page_view,33:36.4,201,,paid_ads
8141,4838,page_view,56:24.9,305,,organic
8714,5136,page_view,18:32.7,205,,organic
2850,1997,page_view,24:59.6,205,,paid_ads
3667,2439,page_view,03:13.5,101,,organic
1119,1070,page_view,10:24.7,205,,organic
1120,1070,add_to_cart,27:24.7,205,,organic
8718,5140,page_view,35:47.8,201,,social
8660,5110,page_view,48:04.3,101,,organic
3818,2521,page_view,32:24.1,404,,organic
3170,2179,page_view,39:07.3,404,,social
3171,2179,add_to_cart,51:07.3,404,,social
6612,4040,page_view,54:33.6,305,,social
9335,5469,page_view,59:36.7,305,,organic
2031,1548,page_view,07:39.4,205,,organic
6613,4040,add_to_cart,08:33.6,305,,social
5526,3448,page_view,12:11.6,305,,organic
6614,4040,checkout_start,14:33.6,305,,social
8559,5064,page_view,16:59.6,201,,organic
6615,4040,payment_info,22:33.6,305,,social
6616,4040,purchase,24:33.6,305,181.71,social
8519,5041,page_view,44:14.0,305,,organic
9773,5686,page_view,48:55.5,205,,paid_ads
9774,5686,add_to_cart,59:55.5,205,,paid_ads
8520,5041,add_to_cart,04:14.0,305,,organic
9775,5686,checkout_start,08:55.5,205,,paid_ads
8521,5041,checkout_start,09:14.0,305,,organic
3950,2586,page_view,12:27.6,201,,social
8522,5041,payment_info,13:14.0,305,,organic
8523,5041,purchase,14:14.0,305,197.67,organic
9238,5416,page_view,18:25.3,305,,paid_ads
3780,2503,page_view,25:33.1,102,,paid_ads
3781,2503,add_to_cart,39:33.1,102,,paid_ads
3782,2503,checkout_start,41:33.1,102,,paid_ads
3783,2503,payment_info,44:33.1,102,,paid_ads
2782,1966,page_view,47:07.1,404,,social
3784,2503,purchase,48:33.1,102,153.55,paid_ads
8638,5096,page_view,59:27.0,101,,organic
8639,5096,add_to_cart,12:27.0,101,,organic
8640,5096,checkout_start,18:27.0,101,,organic
2720,1937,page_view,19:48.0,102,,social
5611,3492,page_view,22:51.6,205,,paid_ads
8641,5096,payment_info,24:27.0,101,,organic
8642,5096,purchase,26:27.0,101,112.22,organic
6968,4244,page_view,37:58.4,205,,social
8476,5014,page_view,46:49.6,404,,social
3607,2411,page_view,51:32.6,404,,social
1433,1247,page_view,53:37.1,201,,email
8477,5014,add_to_cart,01:49.6,404,,social
7753,4639,page_view,06:54.1,205,,social
1434,1247,add_to_cart,08:37.1,201,,email
5954,3674,page_view,17:01.1,404,,social
7754,4639,add_to_cart,22:54.1,205,,social
2338,1736,page_view,31:30.3,201,,email
7755,4639,checkout_start,32:54.1,205,,social
7756,4639,payment_info,36:54.1,205,,social
7757,4639,purchase,39:54.1,205,136.56,social
2339,1736,add_to_cart,40:30.3,201,,email
2340,1736,checkout_start,43:30.3,201,,email
7398,4454,page_view,48:53.0,102,,social
2341,1736,payment_info,50:30.3,201,,email
5598,3485,page_view,51:34.2,305,,social
2342,1736,purchase,53:30.3,201,171.49,email
3320,2262,page_view,02:09.4,101,,paid_ads
3321,2262,add_to_cart,12:09.4,101,,paid_ads
3322,2262,checkout_start,15:09.4,101,,paid_ads
6127,3774,page_view,16:14.2,102,,organic
4433,2841,page_view,17:59.3,305,,social
3323,2262,payment_info,18:09.4,101,,paid_ads
3324,2262,purchase,20:09.4,101,113.6,paid_ads
6128,3774,add_to_cart,20:14.2,102,,organic
2359,1746,page_view,20:58.1,201,,organic
7627,4575,page_view,21:04.1,102,,email
6129,3774,checkout_start,21:14.2,102,,organic
6130,3774,payment_info,26:14.2,102,,organic
3390,2290,page_view,30:58.7,101,,organic
6131,3774,purchase,31:14.2,102,162.38,organic
7459,4487,page_view,35:21.0,205,,social
4621,2935,page_view,40:14.3,201,,organic
1799,1432,page_view,40:50.7,101,,organic
8179,4859,page_view,43:36.6,305,,social
7364,4442,page_view,47:05.3,404,,organic
4622,2935,add_to_cart,50:14.3,201,,organic
7365,4442,add_to_cart,52:05.3,404,,organic
7366,4442,checkout_start,54:05.3,404,,organic
1990,1525,page_view,54:41.3,101,,organic
4623,2935,checkout_start,58:14.3,201,,organic
7367,4442,payment_info,59:05.3,404,,organic
7368,4442,purchase,02:05.3,404,148.42,organic
4442,2846,page_view,04:07.9,102,,organic
4624,2935,payment_info,06:14.3,201,,organic
4625,2935,purchase,08:14.3,201,122.11,organic
8437,4992,page_view,15:47.7,305,,organic
7273,4399,page_view,22:15.8,305,,paid_ads
1895,1481,page_view,33:31.5,205,,social
6817,4158,page_view,38:15.1,102,,social
10090,5844,page_view,38:35.6,102,,organic
10091,5844,add_to_cart,46:35.6,102,,organic
7550,4529,page_view,57:04.0,205,,paid_ads
10350,5983,page_view,59:52.8,404,,social
7312,4414,page_view,10:49.6,101,,email
7313,4414,add_to_cart,12:49.6,101,,email
9947,5775,page_view,13:37.6,404,,organic
10351,5983,add_to_cart,13:52.8,404,,social
9948,5775,add_to_cart,16:37.6,404,,organic
9949,5775,checkout_start,20:37.6,404,,organic
9950,5775,payment_info,22:37.6,404,,organic
9951,5775,purchase,24:37.6,404,148.29,organic
4721,2988,page_view,32:11.8,201,,social
5799,3589,page_view,41:37.9,205,,paid_ads
8650,5103,page_view,04:06.5,201,,organic
3974,2605,page_view,07:00.7,404,,email
3975,2605,add_to_cart,27:00.7,404,,email
3976,2605,checkout_start,29:00.7,404,,email
3977,2605,payment_info,34:00.7,404,,email
3978,2605,purchase,39:00.7,404,108.31,email
2424,1785,page_view,39:34.9,205,,organic
5687,3535,page_view,40:16.7,305,,email
2775,1963,page_view,49:12.3,101,,social
9582,5587,page_view,49:24.2,101,,organic
5688,3535,add_to_cart,50:16.7,305,,email
4165,2703,page_view,57:16.8,101,,organic
2425,1785,add_to_cart,59:34.9,205,,organic
5689,3535,checkout_start,00:16.7,305,,email
7001,4266,page_view,00:47.8,305,,social
6363,3908,page_view,00:57.1,404,,organic
5690,3535,payment_info,02:16.7,305,,email
4357,2803,page_view,07:04.9,404,,email
5691,3535,purchase,07:16.7,305,91.97,email
7320,4417,page_view,08:25.3,305,,organic
1566,1319,page_view,11:54.0,101,,social
4358,2803,add_to_cart,13:04.9,404,,email
8955,5258,page_view,14:17.1,101,,email
4359,2803,checkout_start,17:04.9,404,,email
4360,2803,payment_info,19:04.9,404,,email
5392,3369,page_view,19:50.1,102,,organic
1567,1319,add_to_cart,19:54.0,101,,social
8956,5258,add_to_cart,21:17.1,101,,email
4361,2803,purchase,22:04.9,404,87.63,email
4482,2859,page_view,37:29.3,101,,paid_ads
4139,2685,page_view,50:30.3,201,,paid_ads
7586,4552,page_view,00:29.1,101,,email
7587,4552,add_to_cart,04:29.1,101,,email
6182,3796,page_view,07:05.3,102,,organic
7588,4552,checkout_start,09:29.1,101,,email
5346,3341,page_view,11:34.6,201,,social
9636,5618,page_view,15:01.2,404,,paid_ads
7589,4552,payment_info,16:29.1,101,,email
7590,4552,purchase,18:29.1,101,189.11,email
7174,4354,page_view,24:22.7,101,,social
4133,2682,page_view,33:33.9,101,,organic
7175,4354,add_to_cart,41:22.7,101,,social
10247,5929,page_view,44:09.8,205,,paid_ads
7176,4354,checkout_start,45:22.7,101,,social
7177,4354,payment_info,51:22.7,101,,social
4134,2682,add_to_cart,52:33.9,101,,organic
10248,5929,add_to_cart,55:09.8,205,,paid_ads
7178,4354,purchase,56:22.7,101,139.65,social
10249,5929,checkout_start,59:09.8,205,,paid_ads
4135,2682,checkout_start,59:33.9,101,,organic
10250,5929,payment_info,01:09.8,205,,paid_ads
4136,2682,payment_info,03:33.9,101,,organic
10251,5929,purchase,04:09.8,205,37.54,paid_ads
5525,3447,page_view,07:26.9,101,,paid_ads
8289,4916,page_view,07:34.7,102,,organic
4096,2663,page_view,08:27.9,205,,organic
8290,4916,add_to_cart,11:34.7,102,,organic
8291,4916,checkout_start,13:34.7,102,,organic
8412,4980,page_view,14:26.9,404,,social
8292,4916,payment_info,15:34.7,102,,organic
8293,4916,purchase,20:34.7,102,146.25,organic
1454,1258,page_view,28:22.8,201,,social
7301,4411,page_view,46:06.9,305,,social
8610,5080,page_view,18:08.3,305,,social
3651,2431,page_view,23:10.1,201,,email
7956,4734,page_view,32:42.9,404,,social
8611,5080,add_to_cart,35:08.3,305,,social
8612,5080,checkout_start,39:08.3,305,,social
3652,2431,add_to_cart,39:10.1,201,,email
8613,5080,payment_info,46:08.3,305,,social
8614,5080,purchase,50:08.3,305,82.2,social
3104,2144,page_view,05:37.1,102,,social
3861,2544,page_view,23:18.9,102,,organic
5810,3596,page_view,31:54.3,205,,social
3109,2148,page_view,40:30.0,305,,organic
5811,3596,add_to_cart,40:54.3,205,,social
4566,2912,page_view,43:14.2,404,,social
3110,2148,add_to_cart,44:30.0,305,,organic
5812,3596,checkout_start,46:54.3,205,,social
5813,3596,payment_info,49:54.3,205,,social
5814,3596,purchase,50:54.3,205,145.52,social
4862,3070,page_view,00:29.4,404,,organic
2813,1979,page_view,15:09.6,205,,organic
4863,3070,add_to_cart,16:29.4,404,,organic
4864,3070,checkout_start,26:29.4,404,,organic
7160,4348,page_view,30:57.6,205,,social
4865,3070,payment_info,33:29.4,404,,organic
4866,3070,purchase,34:29.4,404,96.69,organic
7699,4612,page_view,34:49.9,404,,social
2280,1705,page_view,36:16.2,404,,organic
7700,4612,add_to_cart,39:49.9,404,,social
8491,5025,page_view,57:56.8,205,,email
8492,5025,add_to_cart,14:56.8,205,,email
8493,5025,checkout_start,18:56.8,205,,email
9981,5789,page_view,19:20.4,205,,organic
7991,4752,page_view,21:55.2,102,,organic
7965,4739,page_view,26:19.2,101,,paid_ads
5613,3494,page_view,29:07.8,101,,social
9982,5789,add_to_cart,32:20.4,205,,organic
9983,5789,checkout_start,39:20.4,205,,organic
7992,4752,add_to_cart,39:55.2,102,,organic
9984,5789,payment_info,45:20.4,205,,organic
9985,5789,purchase,49:20.4,205,170.18,organic
3845,2538,page_view,51:08.1,102,,organic
6873,4196,page_view,54:06.2,305,,social
3846,2538,add_to_cart,55:08.1,102,,organic
3847,2538,checkout_start,59:08.1,102,,organic
1018,1011,page_view,02:32.4,201,,email
4856,3064,page_view,10:19.7,305,,paid_ads
6939,4229,page_view,16:49.9,305,,organic
6940,4229,add_to_cart,22:49.9,305,,organic
2379,1761,page_view,31:58.8,201,,organic
6720,4102,page_view,35:37.7,305,,email
6332,3891,page_view,41:58.2,101,,social
6721,4102,add_to_cart,44:37.7,305,,email
6722,4102,checkout_start,46:37.7,305,,email
6723,4102,payment_info,53:37.7,305,,email
6724,4102,purchase,55:37.7,305,21.01,email
6904,4210,page_view,56:44.4,101,,email
4039,2635,page_view,01:12.5,201,,organic
3952,2588,page_view,04:33.6,201,,social
1969,1517,page_view,21:41.9,305,,paid_ads
7429,4470,page_view,34:41.1,305,,social
7275,4401,page_view,36:58.6,404,,paid_ads
4691,2974,page_view,39:14.6,305,,social
1248,1143,page_view,40:34.3,201,,paid_ads
7276,4401,add_to_cart,43:58.6,404,,paid_ads
7277,4401,checkout_start,46:58.6,404,,paid_ads
7278,4401,payment_info,48:58.6,404,,paid_ads
2872,2013,page_view,50:46.0,101,,social
9247,5421,page_view,02:47.2,404,,paid_ads
8149,4845,page_view,05:29.9,305,,email
8150,4845,add_to_cart,09:29.9,305,,email
8151,4845,checkout_start,15:29.9,305,,email
8152,4845,payment_info,22:29.9,305,,email
8153,4845,purchase,26:29.9,305,67.5,email
8007,4762,page_view,30:11.6,201,,social
2207,1665,page_view,31:46.5,201,,organic
9239,5417,page_view,32:53.0,201,,social
5567,3473,page_view,38:56.1,101,,paid_ads
2208,1665,add_to_cart,51:46.5,201,,organic
9634,5616,page_view,11:40.7,101,,organic
7962,4736,page_view,18:32.4,201,,paid_ads
7544,4526,page_view,19:45.0,404,,social
7192,4360,page_view,05:37.2,305,,organic
2140,1616,page_view,10:11.3,102,,social
10180,5895,page_view,24:11.7,201,,organic
10328,5971,page_view,25:47.1,201,,organic
7656,4591,page_view,04:44.1,102,,organic
5196,3249,page_view,12:33.2,102,,organic
4350,2798,page_view,19:46.6,201,,paid_ads
3127,2159,page_view,26:43.7,101,,social
3665,2437,page_view,30:20.4,201,,social
9670,5635,page_view,32:38.1,102,,organic
7810,4667,page_view,32:48.0,102,,organic
10220,5917,page_view,34:15.1,205,,email
10221,5917,add_to_cart,36:15.1,205,,email
10222,5917,checkout_start,39:15.1,205,,email
10223,5917,payment_info,46:15.1,205,,email
10224,5917,purchase,49:15.1,205,153.04,email
5881,3626,page_view,50:43.6,102,,organic
7811,4667,add_to_cart,52:48.0,102,,organic
3717,2461,page_view,20:11.1,102,,social
7265,4395,page_view,21:40.9,101,,organic
8002,4757,page_view,30:17.1,305,,organic
8216,4875,page_view,32:59.0,201,,paid_ads
5694,3538,page_view,40:10.0,101,,organic
5232,3280,page_view,47:24.1,102,,organic
2129,1609,page_view,50:46.7,404,,organic
9128,5351,page_view,03:44.9,201,,social
7037,4288,page_view,05:56.2,305,,organic
6709,4096,page_view,11:07.0,201,,organic
8053,4790,page_view,13:58.5,404,,paid_ads
4220,2733,page_view,29:20.7,205,,email
8244,4888,page_view,35:57.3,102,,social
4221,2733,add_to_cart,44:20.7,205,,email
4222,2733,checkout_start,50:20.7,205,,email
4223,2733,payment_info,57:20.7,205,,email
2610,1884,page_view,02:12.7,205,,organic
4224,2733,purchase,02:20.7,205,48.65,email
7254,4388,page_view,06:38.9,305,,organic
2611,1884,add_to_cart,08:12.7,205,,organic
7255,4388,add_to_cart,08:38.9,305,,organic
9220,5406,page_view,10:29.5,201,,organic
7256,4388,checkout_start,12:38.9,305,,organic
2612,1884,checkout_start,13:12.7,205,,organic
7257,4388,payment_info,16:38.9,305,,organic
7258,4388,purchase,18:38.9,305,108.63,organic
2613,1884,payment_info,20:12.7,205,,organic
2834,1987,page_view,56:01.9,201,,organic
9724,5661,page_view,57:58.0,102,,organic
1887,1477,page_view,01:59.0,102,,email
7215,4369,page_view,04:26.1,101,,organic
9206,5394,page_view,24:54.5,305,,social
9314,5460,page_view,25:41.4,205,,paid_ads
9315,5460,add_to_cart,31:41.4,205,,paid_ads
9316,5460,checkout_start,34:41.4,205,,paid_ads
9317,5460,payment_info,36:41.4,205,,paid_ads
9318,5460,purchase,39:41.4,205,163.95,paid_ads
4431,2839,page_view,45:08.1,404,,social
6658,4067,page_view,51:34.8,305,,social
6659,4067,add_to_cart,54:34.8,305,,social
6955,4237,page_view,14:14.6,404,,paid_ads
3113,2151,page_view,16:31.6,102,,email
1832,1448,page_view,17:00.6,305,,email
5576,3478,page_view,19:20.9,201,,paid_ads
3114,2151,add_to_cart,21:31.6,102,,email
1833,1448,add_to_cart,33:00.6,305,,email
5577,3478,add_to_cart,34:20.9,201,,paid_ads
5055,3173,page_view,56:15.0,201,,organic
1665,1371,page_view,58:59.0,102,,organic
1666,1371,add_to_cart,00:59.0,102,,organic
5448,3399,page_view,12:19.3,305,,social
7773,4648,page_view,27:02.2,404,,organic
8431,4988,page_view,29:25.1,305,,email
4673,2966,page_view,32:44.4,101,,paid_ads
8432,4988,add_to_cart,38:25.1,305,,email
4674,2966,add_to_cart,39:44.4,101,,paid_ads
7706,4614,page_view,43:20.9,404,,social
7707,4614,add_to_cart,55:20.9,404,,social
7067,4304,page_view,57:33.1,201,,organic
7251,4385,page_view,01:29.5,201,,email
1161,1094,page_view,11:22.3,102,,paid_ads
1162,1094,add_to_cart,18:22.3,102,,paid_ads
1163,1094,checkout_start,20:22.3,102,,paid_ads
4411,2833,page_view,21:43.2,305,,social
5164,3227,page_view,26:19.0,404,,organic
1164,1094,payment_info,27:22.3,102,,paid_ads
1165,1094,purchase,31:22.3,102,190.65,paid_ads
3040,2106,page_view,31:39.2,305,,paid_ads
5165,3227,add_to_cart,34:19.0,404,,organic
4412,2833,add_to_cart,35:43.2,305,,social
4413,2833,checkout_start,39:43.2,305,,social
5166,3227,checkout_start,42:19.0,404,,organic
4414,2833,payment_info,42:43.2,305,,social
8306,4926,page_view,42:44.8,404,,organic
3041,2106,add_to_cart,46:39.2,305,,paid_ads
4415,2833,purchase,47:43.2,305,88.98,social
5167,3227,payment_info,50:19.0,404,,organic
3042,2106,checkout_start,50:39.2,305,,paid_ads
3043,2106,payment_info,54:39.2,305,,paid_ads
8247,4891,page_view,01:21.0,205,,organic
5084,3194,page_view,03:27.4,205,,organic
1867,1465,page_view,04:29.3,305,,email
8248,4891,add_to_cart,08:21.0,205,,organic
8249,4891,checkout_start,10:21.0,205,,organic
8250,4891,payment_info,17:21.0,205,,organic
8838,5201,page_view,19:18.6,201,,paid_ads
8251,4891,purchase,21:21.0,205,29.6,organic
9839,5721,page_view,28:17.5,102,,social
8839,5201,add_to_cart,28:18.6,201,,paid_ads
1938,1507,page_view,52:46.8,201,,paid_ads
1939,1507,add_to_cart,10:46.8,201,,paid_ads
7717,4619,page_view,14:05.6,102,,organic
1940,1507,checkout_start,17:46.8,201,,paid_ads
2333,1735,page_view,19:59.0,102,,paid_ads
1941,1507,payment_info,20:46.8,201,,paid_ads
7718,4619,add_to_cart,23:05.6,102,,organic
1942,1507,purchase,25:46.8,201,30.5,paid_ads
6331,3890,page_view,26:32.6,404,,paid_ads
2147,1623,page_view,29:53.7,201,,paid_ads
8591,5075,page_view,31:46.6,305,,organic
7719,4619,checkout_start,32:05.6,102,,organic
2334,1735,add_to_cart,39:59.0,102,,paid_ads
6685,4081,page_view,44:45.2,101,,social
2335,1735,checkout_start,45:59.0,102,,paid_ads
8592,5075,add_to_cart,48:46.6,305,,organic
3232,2211,page_view,52:31.6,404,,email
2336,1735,payment_info,53:59.0,102,,paid_ads
3233,2211,add_to_cart,54:31.6,404,,email
8593,5075,checkout_start,54:46.6,305,,organic
3234,2211,checkout_start,55:31.6,404,,email
3235,2211,payment_info,57:31.6,404,,email
3236,2211,purchase,58:31.6,404,91.61,email
2337,1735,purchase,58:59.0,102,84.19,paid_ads
5335,3331,page_view,59:49.5,205,,email
8594,5075,payment_info,01:46.6,305,,organic
8595,5075,purchase,04:46.6,305,82.56,organic
5336,3331,add_to_cart,07:49.5,205,,email
2747,1952,page_view,08:48.5,205,,organic
5091,3201,page_view,12:42.4,102,,organic
1994,1528,page_view,14:53.6,201,,paid_ads
3730,2470,page_view,21:29.0,404,,organic
4654,2951,page_view,22:10.1,201,,paid_ads
2748,1952,add_to_cart,22:48.5,205,,organic
2749,1952,checkout_start,26:48.5,205,,organic
2750,1952,payment_info,33:48.5,205,,organic
3876,2549,page_view,34:50.7,205,,social
6811,4155,page_view,41:53.4,404,,organic
6905,4211,page_view,46:18.4,305,,organic
6812,4155,add_to_cart,57:53.4,404,,organic
6813,4155,checkout_start,58:53.4,404,,organic
5439,3393,page_view,26:44.5,404,,email
5440,3393,add_to_cart,34:44.5,404,,email
8370,4961,page_view,34:54.6,101,,social
2346,1739,page_view,37:25.3,102,,organic
1299,1178,page_view,43:20.0,305,,organic
1300,1178,add_to_cart,46:20.0,305,,organic
2881,2018,page_view,59:11.0,201,,paid_ads
1597,1336,page_view,01:08.0,101,,paid_ads
9018,5295,page_view,06:34.3,101,,social
5180,3234,page_view,15:01.7,305,,organic
7989,4750,page_view,16:33.3,305,,social
8907,5237,page_view,30:31.9,205,,organic
6514,3992,page_view,42:04.8,305,,paid_ads
6515,3992,add_to_cart,01:04.8,305,,paid_ads
6516,3992,checkout_start,09:04.8,305,,paid_ads
6517,3992,payment_info,14:04.8,305,,paid_ads
6518,3992,purchase,15:04.8,305,142.49,paid_ads
7147,4342,page_view,27:41.3,102,,paid_ads
4901,3094,page_view,29:15.4,101,,paid_ads
7290,4405,page_view,30:24.5,101,,paid_ads
6252,3841,page_view,30:50.1,102,,social
7291,4405,add_to_cart,32:24.5,101,,paid_ads
5156,3224,page_view,34:53.7,101,,organic
7292,4405,checkout_start,35:24.5,101,,paid_ads
7293,4405,payment_info,39:24.5,101,,paid_ads
8991,5284,page_view,39:40.8,201,,organic
3467,2335,page_view,48:20.9,101,,paid_ads
5157,3224,add_to_cart,50:53.7,101,,organic
5855,3614,page_view,56:32.0,205,,social
8992,5284,add_to_cart,59:40.8,201,,organic
9019,5296,page_view,02:06.0,305,,social
8993,5284,checkout_start,02:40.8,201,,organic
8994,5284,payment_info,05:40.8,201,,organic
5856,3614,add_to_cart,06:32.0,205,,social
8995,5284,purchase,09:40.8,201,63.76,organic
10118,5857,page_view,14:33.3,101,,organic
3237,2212,page_view,20:36.1,205,,social
7564,4539,page_view,21:03.1,101,,email
7963,4737,page_view,32:19.3,404,,social
7565,4539,add_to_cart,41:03.1,101,,email
7566,4539,checkout_start,45:03.1,101,,email
7567,4539,payment_info,53:03.1,101,,email
7568,4539,purchase,54:03.1,101,157.99,email
1910,1490,page_view,57:38.4,201,,social
9327,5465,page_view,59:54.8,102,,social
6083,3746,page_view,06:58.7,404,,social
8556,5062,page_view,28:52.4,102,,social
10022,5808,page_view,37:38.5,102,,organic
9578,5584,page_view,42:24.9,101,,social
7993,4753,page_view,55:12.6,201,,organic
9579,5584,add_to_cart,59:24.9,101,,social
3483,2343,page_view,59:25.3,305,,social
7994,4753,add_to_cart,01:12.6,201,,organic
6807,4152,page_view,02:25.9,101,,organic
4104,2666,page_view,06:19.2,101,,social
3352,2272,page_view,07:54.0,404,,organic
8310,4928,page_view,20:12.0,205,,organic
6299,3875,page_view,35:51.3,201,,paid_ads
1128,1077,page_view,41:56.8,205,,email
6300,3875,add_to_cart,54:51.3,201,,paid_ads
1129,1077,add_to_cart,56:56.8,205,,email
6301,3875,checkout_start,58:51.3,201,,paid_ads
8740,5150,page_view,07:45.8,305,,social
2378,1760,page_view,25:47.3,201,,organic
1193,1110,page_view,33:42.6,205,,social
8015,4770,page_view,44:55.7,205,,social
1964,1516,page_view,45:40.7,305,,organic
1965,1516,add_to_cart,47:40.7,305,,organic
6769,4133,page_view,49:13.8,305,,organic
1966,1516,checkout_start,57:40.7,305,,organic
6770,4133,add_to_cart,59:13.8,305,,organic
1967,1516,payment_info,05:40.7,305,,organic
3101,2141,page_view,05:44.5,305,,organic
6771,4133,checkout_start,06:13.8,305,,organic
1968,1516,purchase,09:40.7,305,152.39,organic
6772,4133,payment_info,12:13.8,305,,organic
6102,3758,page_view,13:11.1,404,,organic
6773,4133,purchase,13:13.8,305,93.89,organic
7599,4557,page_view,13:57.9,201,,organic
5367,3358,page_view,17:13.3,205,,social
6678,4078,page_view,20:58.3,305,,paid_ads
6103,3758,add_to_cart,22:11.1,404,,organic
6104,3758,checkout_start,29:11.1,404,,organic
6679,4078,add_to_cart,29:58.3,305,,paid_ads
7327,4422,page_view,31:02.4,201,,organic
6680,4078,checkout_start,34:58.3,305,,paid_ads
7328,4422,add_to_cart,36:02.4,201,,organic
1295,1174,page_view,36:06.6,305,,organic
7329,4422,checkout_start,37:02.4,201,,organic
6681,4078,payment_info,37:58.3,305,,paid_ads
7330,4422,payment_info,39:02.4,201,,organic
6682,4078,purchase,40:58.3,305,133.67,paid_ads
7331,4422,purchase,43:02.4,201,44.56,organic
2597,1876,page_view,27:06.0,201,,organic
6290,3870,page_view,37:09.0,201,,organic
8337,4944,page_view,23:08.2,305,,email
6268,3855,page_view,32:23.0,101,,paid_ads
8338,4944,add_to_cart,34:08.2,305,,email
1742,1403,page_view,37:19.7,404,,social
8339,4944,checkout_start,43:08.2,305,,email
8340,4944,payment_info,50:08.2,305,,email
8341,4944,purchase,53:08.2,305,108.86,email
1743,1403,add_to_cart,57:19.7,404,,social
7814,4670,page_view,05:38.1,305,,email
7815,4670,add_to_cart,16:38.1,305,,email
7816,4670,checkout_start,17:38.1,305,,email
7817,4670,payment_info,21:38.1,305,,email
7856,4686,page_view,22:44.5,404,,paid_ads
7818,4670,purchase,25:38.1,305,125.89,email
7857,4686,add_to_cart,31:44.5,404,,paid_ads
7858,4686,checkout_start,35:44.5,404,,paid_ads
7859,4686,payment_info,42:44.5,404,,paid_ads
7860,4686,purchase,45:44.5,404,36.69,paid_ads
6643,4057,page_view,52:03.8,404,,social
3263,2226,page_view,55:23.6,404,,organic
7264,4394,page_view,09:30.3,102,,organic
4670,2963,page_view,10:35.5,102,,social
1914,1494,page_view,13:13.9,404,,organic
7981,4746,page_view,24:45.8,201,,organic
10346,5982,page_view,26:12.9,305,,social
10347,5982,add_to_cart,30:12.9,305,,social
10348,5982,checkout_start,35:12.9,305,,social
10349,5982,payment_info,43:12.9,305,,social
3711,2459,page_view,59:58.3,404,,paid_ads
5776,3577,page_view,00:37.7,404,,paid_ads
3712,2459,add_to_cart,01:58.3,404,,paid_ads
3713,2459,checkout_start,08:58.3,404,,paid_ads
3714,2459,payment_info,13:58.3,404,,paid_ads
3317,2259,page_view,17:26.9,101,,paid_ads
3715,2459,purchase,17:58.3,404,185.03,paid_ads
4280,2760,page_view,26:15.9,404,,social
7266,4396,page_view,58:32.2,102,,social
10144,5874,page_view,59:46.0,205,,email
4869,3073,page_view,14:34.2,201,,paid_ads
4511,2881,page_view,17:00.1,101,,organic
9502,5547,page_view,31:33.4,404,,organic
10313,5968,page_view,35:23.0,404,,email
10314,5968,add_to_cart,52:23.0,404,,email
10315,5968,checkout_start,58:23.0,404,,email
10316,5968,payment_info,03:23.0,404,,email
10317,5968,purchase,04:23.0,404,76.43,email
1864,1462,page_view,13:23.6,101,,paid_ads
1822,1446,page_view,14:42.7,305,,organic
2148,1624,page_view,18:10.0,205,,social
4655,2952,page_view,23:23.5,201,,organic
9105,5337,page_view,25:58.6,101,,organic
3137,2164,page_view,32:34.3,305,,paid_ads
4536,2894,page_view,33:34.8,201,,organic
2985,2078,page_view,33:35.8,101,,email
1823,1446,add_to_cart,33:42.7,305,,organic
9240,5418,page_view,35:31.7,205,,paid_ads
1824,1446,checkout_start,43:42.7,305,,organic
2891,2024,page_view,44:05.4,101,,organic
1825,1446,payment_info,45:42.7,305,,organic
6576,4023,page_view,49:37.2,404,,organic
1826,1446,purchase,50:42.7,305,69.05,organic
6577,4023,add_to_cart,54:37.2,404,,organic
8849,5207,page_view,00:01.5,101,,organic
6578,4023,checkout_start,02:37.2,404,,organic
2790,1969,page_view,08:47.6,305,,organic
6579,4023,payment_info,09:37.2,404,,organic
6580,4023,purchase,11:37.2,404,154.68,organic
2791,1969,add_to_cart,17:47.6,305,,organic
4947,3117,page_view,26:35.4,404,,paid_ads
2792,1969,checkout_start,26:47.6,305,,organic
1703,1388,page_view,28:20.7,201,,social
3663,2435,page_view,28:57.5,404,,organic
7499,4506,page_view,40:06.2,101,,social
1704,1388,add_to_cart,41:20.7,201,,social
9388,5492,page_view,47:26.4,305,,organic
1705,1388,checkout_start,48:20.7,201,,social
1706,1388,payment_info,52:20.7,201,,social
1707,1388,purchase,54:20.7,201,144.5,social
7500,4506,add_to_cart,59:06.2,101,,social
1214,1123,page_view,00:55.8,305,,organic
7501,4506,checkout_start,03:06.2,101,,social
7502,4506,payment_info,08:06.2,101,,social
9821,5713,page_view,08:50.6,201,,paid_ads
7503,4506,purchase,09:06.2,101,139.15,social
2173,1640,page_view,34:56.7,305,,organic
2515,1835,page_view,36:56.0,101,,organic
4722,2989,page_view,49:46.8,201,,social
2516,1835,add_to_cart,52:56.0,101,,organic
2517,1835,checkout_start,54:56.0,101,,organic
